product_id,product_name,product_slug,current_thumbnail_id,current_thumbnail_title,current_score,suggested_thumbnail_id,suggested_thumbnail_title,suggested_score,reason
33810,Neutrogena Skin Detox Triple Micellar Water 400ml,neutrogena-skin-detox-triple-micellar-water-400ml,33811,8,0,33792,2,,best_score_below_threshold|candidate_margin_too_small
33863,Heimish Marine Care Deep Moisture Multi Face Oil 30ml,heimish-marine-care-deep-moisture-multi-face-oil-30ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,33849,41V9IHOn-QL,,best_score_below_threshold|candidate_margin_too_small
33863,Heimish Marine Care Deep Moisture Multi Face Oil 30ml,heimish-marine-care-deep-moisture-multi-face-oil-30ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,33849,41V9IHOn-QL,,best_score_below_threshold|candidate_margin_too_small
33863,Heimish Marine Care Deep Moisture Multi Face Oil 30ml,heimish-marine-care-deep-moisture-multi-face-oil-30ml,33864,HeimishMarineCareDeepMoistureMultiFaceOilNudieGlowAustralia_grande-removebg-preview,0,33849,41V9IHOn-QL,,best_score_below_threshold|candidate_margin_too_small
33893,Clean & Clear Oil Free Micellar Water with Aloe Extract 100ml,clean-clear-oil-free-micellar-water-with-aloe-extract-100ml,33894,6,0,33894,6,,best_score_below_threshold|candidate_margin_too_small|best_candidate_already_current
34069,The Body Shop Guarana & Coffee Energising Cleanser For Men - 150ml,the-body-shop-guarana-coffee-energising-cleanser-for-men-150ml,34070,46,0,34049,41,,best_score_below_threshold|candidate_margin_too_small
34073,Banilla Co Clean It Zero Purifying Cleansing Balm - 100ml,banilla-co-clean-it-zero-purifying-cleansing-balm-100ml,34075,47,0,34055,42,,best_score_below_threshold|candidate_margin_too_small
34080,Simple Kind To Skin Cleansing Facial Wipes 25 Wipes,simple-kind-to-skin-cleansing-facial-wipes-25-wipes,34081,49,0,34061,44,,best_score_below_threshold|candidate_margin_too_small
35045,Boots Vitamin C Brightening Eye Gel 15ml,boots-vitamin-c-brightening-eye-gel-15ml,57810,766743_1,0,35046,177,,best_score_below_threshold|candidate_margin_too_small
35456,Boots Everyday Cucumber Face Wash 150ml,boots-essentials-cucumber-facial-wash-150ml,58979,Boots-Cucumber-Facial-Wash-150-ml-2024-1,0.488,35438,211,,best_score_below_threshold|candidate_margin_too_small
35741,Bioré Charcoal Whipped Purifying Detox Face Mask 110ge,biore-charcoal-whipped-purifying-detox-face-mask-110ge,35809,241,0,,,,no nearby attachment candidates
35850,Biore Rose &amp; Charcoal Daily Purifying Cleanser 200ml,biore-rose-charcoal-daily-purifying-cleanser-200ml,35912,242,0,35864,86781.webp,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
35862,Farlin Baby Wet Wipes Anti rash 85 pcs,farlin-baby-wet-wipes-anti-rash-85-pcs,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,35864,86781.webp,,best_score_below_threshold|candidate_margin_too_small
35862,Farlin Baby Wet Wipes Anti rash 85 pcs,farlin-baby-wet-wipes-anti-rash-85-pcs,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,35864,86781.webp,,best_score_below_threshold|candidate_margin_too_small
35862,Farlin Baby Wet Wipes Anti rash 85 pcs,farlin-baby-wet-wipes-anti-rash-85-pcs,35936,31800.webp,0,35864,86781.webp,,best_score_below_threshold|candidate_margin_too_small
35882,Dove Baby Wipes Sensitive Moisture 50 pcs,dove-baby-wipes-sensitive-moisture-50-pcs,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,35864,86781.webp,,best_score_below_threshold|candidate_margin_too_small
35882,Dove Baby Wipes Sensitive Moisture 50 pcs,dove-baby-wipes-sensitive-moisture-50-pcs,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,35864,86781.webp,,best_score_below_threshold|candidate_margin_too_small
35882,Dove Baby Wipes Sensitive Moisture 50 pcs,dove-baby-wipes-sensitive-moisture-50-pcs,35938,137073.webp,0,35864,86781.webp,,best_score_below_threshold|candidate_margin_too_small
35940,Cetaphil Baby Daily Lotion 399ml GR,cetaphil-baby-daily-lotion-399ml-gr,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,35936,31800.webp,,best_score_below_threshold|candidate_margin_too_small
35940,Cetaphil Baby Daily Lotion 399ml GR,cetaphil-baby-daily-lotion-399ml-gr,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,35936,31800.webp,,best_score_below_threshold|candidate_margin_too_small
35940,Cetaphil Baby Daily Lotion 399ml GR,cetaphil-baby-daily-lotion-399ml-gr,36000,EfwpXJIxCefMhOK8t3q81ADPzSmT81lLhiDAaNzU.png,0,35936,31800.webp,,best_score_below_threshold|candidate_margin_too_small
35942,Savlon Wet Wipes 80Pcs,savlon-wet-wipes-80pcs,36002,uB5fCGQzCI9TOicQgGUwrV7x9IPCkGA4Vi4N8n3N.jpeg,0,35936,31800.webp,,best_score_below_threshold|candidate_margin_too_small
35946,Cetaphil Baby Gentle Wash 230ml GR,cetaphil-baby-gentle-wash-230ml-gr,36007,J8phd74yi4pwxAfo0sdzItmCxYpH11qoBJxeDat0.jpeg,0,35936,31800.webp,,best_score_below_threshold|candidate_margin_too_small
35952,Biore Daily Detox Cleanser Face Wash 200ml,biore-daily-detox-cleanser-face-wash-200ml,35988,243,0,35936,31800.webp,,best_score_below_threshold|candidate_margin_too_small
35961,Eucerin Baby Wash &amp; Shampoo 400ml MX,eucerin-baby-wash-shampoo-400ml-mx,36011,8hO4JkSX7nOM5kkIKoRoD1sMdJsGThinEYtB4roq.jpeg,0,35959,3Aut5i3E2THGuCSLemnsEerxPipLlp23nrm1mRkg.jpeg,,best_score_below_threshold|candidate_margin_too_small
35965,Ponds Magic Powder BB 50gm.TH,ponds-magic-powder-bb-50gm-th,36015,StEmQUH9uuSsiy97nU9i2x5iOjNwnp1Nh7DsA0EK.jpeg,0,35959,3Aut5i3E2THGuCSLemnsEerxPipLlp23nrm1mRkg.jpeg,,best_score_below_threshold|candidate_margin_too_small
35969,Mamy Poko Pants XXXL-24 Pcs (18-35Kg),mamy-poko-pants-xxxl-24-pcs-18-35kg,36019,xALqQJNipwa5inkBaiB0KpNseXhZ4ThKoQAJ17Bn.jpeg,0,35959,3Aut5i3E2THGuCSLemnsEerxPipLlp23nrm1mRkg.jpeg,,best_score_below_threshold|candidate_margin_too_small
35980,Twinkle Baby Pant Diaper Large 48pcs,twinkle-baby-pant-diaper-large-48pcs,36023,X2yJV7awJw6jrhjQIhg9pjjevLCRtQ9J7YB9gtLu.jpeg,0,35988,243,,best_score_below_threshold|candidate_margin_too_small
35982,Mamy Poko Pants XXXL-7 Pcs (18-35Kg) .IN,mamy-poko-pants-xxxl-7-pcs-18-35kg-in,36025,rv5bZu1AzIw3GqM8blhAHAvwjXMlMrKVWKOzEZVB.jpeg,0,35988,243,,best_score_below_threshold|candidate_margin_too_small
36005,Bioré Deep Pore Charcoal Cleanser 200ml,biore-deep-pore-charcoal-cleanser-200ml,36029,245,0,35988,243,,best_score_below_threshold|candidate_margin_too_small
36031,Biore Blue Agave + Baking Soda Balancing Pore Cleanser 200ml,biore-blue-agave-baking-soda-balancing-pore-cleanser-200ml,40052,download,0,36011,8hO4JkSX7nOM5kkIKoRoD1sMdJsGThinEYtB4roq.jpeg,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36035,Bioré Biore Baking Soda Cleansing Micellar Water 300ml,biore-biore-baking-soda-cleansing-micellar-water-300ml,36037,247,0,36015,StEmQUH9uuSsiy97nU9i2x5iOjNwnp1Nh7DsA0EK.jpeg,,best_score_below_threshold|candidate_margin_too_small
36041,Biore Charcoal Cleansing Micellar Water 300ml,biore-charcoal-cleansing-micellar-water-300ml,36042,248,0,36021,Pa1hVRr2nrenupGwFk1LHR3XL0YX6mxaiLZ1ecxK.jpeg,,best_score_below_threshold|candidate_margin_too_small
36047,Bioderma ABCDerm H2O Micellar Water 1000ml,bioderma-abcderm-h2o-micellar-water-1000ml,36049,249,0,36027,tlpnVZwvFk5cE9XSnbu43MF5QUo6gpnt60tsWyEU.jpeg,,best_score_below_threshold|candidate_margin_too_small
36052,Clean&amp;Clear Night Relaxing Deep Cleaning Face Wash 240ml,cleanclear-night-relaxing-deep-cleaning-face-wash-240ml,36055,250,0,36032,246,,best_score_below_threshold|candidate_margin_too_small
36059,M.A.C Amplified Lipstick,m-a-c-amplified-lipstick,36061,333,0,36042,248,,best_score_below_threshold|candidate_margin_too_small
36063,M.A.C Matte Lipstick – Kinda Sexy,m-a-c-matte-lipstick-kinda-sexy,36061,333,0,36049,249,,best_score_below_threshold|candidate_margin_too_small
36066,M.A.C Amplified Lipstick – Vegas Volt (3gm),m-a-c-amplified-lipstick-vegas-volt-3gm-2,36061,333,0,36049,249,,best_score_below_threshold|candidate_margin_too_small
36073,M.A.C Matte Lipstick – Pink Pigeon (3gm),m-a-c-matte-lipstick-pink-pigeon-3gm,36061,333,0,36055,250,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36074,M.A.C Studio Fix Fluid SPF 15 Foundation- NC 40 30.0 ml,m-a-c-studio-fix-fluid-spf-15-foundation-nc-40-30-0-ml,36079,0,0,36055,250,,best_score_below_threshold|candidate_margin_too_small
36075,Oral B 1-2-3 Salt Power White Toothpaste 100ml,oral-b-1-2-3-salt-power-white-toothpaste-100ml,36077,download,0,36055,250,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36081,M.A.C Mineralize Skinfinish (10gm),m-a-c-mineralize-skinfinish-10gm,36036,3,0,36061,333,,best_score_below_threshold|candidate_margin_too_small
36082,M.A.C Cremesheen Lipstick (3gm),m-a-c-cremesheen-lipstick-3gm,36084,0,0,36071,5,,best_score_below_threshold|candidate_margin_too_small
36086,MAC Air Of Style EDP For Women (50ml),mac-air-of-style-edp-for-women-50ml,36088,0,0,36071,5,,best_score_below_threshold|candidate_margin_too_small
36087,M.A.C Matte Lipstick – Please Me (3gm),m-a-c-matte-lipstick-please-me-3gm,36090,0,0,36071,5,,best_score_below_threshold|candidate_margin_too_small
36092,M.A.C Amplified Creme Lipstick – Girl About Town (3gm),m-a-c-amplified-creme-lipstick-girl-about-town-3gm,36095,0,0,36077,download,,best_score_below_threshold|candidate_margin_too_small
36093,M.A.C Amplified Lipstick – Fusion Pink (3gm),m-a-c-amplified-lipstick-fusion-pink-3gm,36097,0,0,36077,download,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36094,M.A.C Studio Fix Fluid SPF 15 Foundation- NC 35,m-a-c-studio-fix-fluid-spf-15-foundation-nc-35,36099,11,0,36077,download,,best_score_below_threshold|candidate_margin_too_small
36101,M.A.C Retro Matte Lipstick – Relentlessly Red (3gm),m-a-c-retro-matte-lipstick-relentlessly-red-3gm,36103,0,0,36084,0,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36107,M.A.C PREP + PRIME SKIN (30ml),m-a-c-prep-prime-skin-30ml,36109,FFFFFFFFF,0,36088,0,,best_score_below_threshold|candidate_margin_too_small
36108,MAC PREP+PRIME HIGHLIGHTER (3.6ml),mac-prepprime-highlighter-3-6ml,36111,AAAAAAAAA,0,36088,0,,best_score_below_threshold|candidate_margin_too_small
36113,M.A.C Matte Lipstick – Sin (3gm),m-a-c-matte-lipstick-sin-3gm,36115,VVVV,0,36095,0,,best_score_below_threshold|candidate_margin_too_small
36119,M.A.C Matte Lipstick – Candy Yum Yum 3.0 gm,m-a-c-matte-lipstick-candy-yum-yum-3-0-gm,57631,images (1),0,36099,11,,best_score_below_threshold|candidate_margin_too_small
36120,M.A.C Satin Lipstick – Retro,m-a-c-satin-lipstick-retro,36124,ASDDDD,0,36103,0,,best_score_below_threshold|candidate_margin_too_small
36128,M.A.C Matte Lipstick,m-a-c-matte-lipstick,36131,GGGG,0,36109,FFFFFFFFF,,best_score_below_threshold|candidate_margin_too_small
36129,M.A.C Studio Fix Fluid SPF 15 Foundation- NC 37 (30ml),m-a-c-studio-fix-fluid-spf-15-foundation-nc-37-30ml,36133,KKKKKKKKKK,0,36109,FFFFFFFFF,,best_score_below_threshold|candidate_margin_too_small
36130,M.A.C Satin Lipstick (3gm),m-a-c-satin-lipstick-3gm,36135,HHHH,0,36111,AAAAAAAAA,,best_score_below_threshold|candidate_margin_too_small
36149,Maybelline New York Dream Brightening Creamy Concealer Light 20 (3gm),maybelline-new-york-dream-brightening-creamy-concealer-light-20-3gm,36159,0,0,36131,GGGG,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36150,Maybelline Fit Me Dewy+Smooth Foundation- Nude Beige 125 (30ml),maybelline-fit-me-dewysmooth-foundation-nude-beige-125-30ml,36163,0,0,36131,GGGG,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36151,Maybelline Fit Me Set+Smooth Pressed Powder (8.5gm),maybelline-fit-me-setsmooth-pressed-powder-8-5gm,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36131,GGGG,,best_score_below_threshold|candidate_margin_too_small
36151,Maybelline Fit Me Set+Smooth Pressed Powder (8.5gm),maybelline-fit-me-setsmooth-pressed-powder-8-5gm,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36131,GGGG,,best_score_below_threshold|candidate_margin_too_small
36151,Maybelline Fit Me Set+Smooth Pressed Powder (8.5gm),maybelline-fit-me-setsmooth-pressed-powder-8-5gm,36169,0,0,36131,GGGG,,best_score_below_threshold|candidate_margin_too_small
36171,Maybelline Master Smoky Scorching- Brown (0.5gm),maybelline-master-smoky-scorching-brown-0-5gm,36172,0,0,36152,clay-face-mask-500x500,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36174,Clean &amp; Clear Blackhead Clearing Cleanser 200ml,clean-clear-blackhead-clearing-cleanser-200ml,36175,251,0,36154,Biore-Rose-Quartz-Charcoal-Gentle-Pore-Refining-Scrub,,best_score_below_threshold|candidate_margin_too_small
36180,Clean &amp; Clear Deep Action Cream Wash 150ml,clean-clear-deep-action-cream-wash-150ml,36181,253,0,36163,0,,best_score_below_threshold|candidate_margin_too_small
36183,Clean &amp; Clear Blackhead Clearing Daily Scrub 150ml,clean-clear-blackhead-clearing-daily-scrub-150ml,36184,255,0,36163,0,,best_score_below_threshold|candidate_margin_too_small
36186,Clean &amp; Clear Exfoliating Oil Free Face Wash 150ml,clean-clear-exfoliating-oil-free-face-wash-150ml,36187,256,0,36169,0,,best_score_below_threshold|candidate_margin_too_small
36189,Clean &amp; Clear Morning Energy Daily Facial Scrub 150ml,clean-clear-morning-energy-daily-facial-scrub-150ml,36190,257,0,36169,0,,best_score_below_threshold|candidate_margin_too_small
36201,Bioderma Sebium H2O Miceller Water 500ml,bioderma-sebium-h2o-miceller-water-500ml,36202,260,0,36181,253,,best_score_below_threshold|candidate_margin_too_small
36204,Bioderma Sensibio H2o Micellar Water 250ml,bioderma-sensibio-h2o-micellar-water-250ml,36205,261,0,36184,255,,best_score_below_threshold|candidate_margin_too_small
36207,Bioderma Sebium Gel Moussant Cleansing Foaming Gel 200ml,bioderma-sebium-gel-moussant-cleansing-foaming-gel-200ml,36208,262,0,36187,256,,best_score_below_threshold|candidate_margin_too_small
36214,Bioderma Photoderm Aquafluide Sun Active Defense SPF 50+ UVA UVB 40ml,bioderma-photoderm-max-aquafluid-spf-50-40ml,57966,eyJidWNrZXQiOiJhcm9nZ2EiLCJrZXkiOiJQcm9kdWN0VmFyaWFudC1wdl9pbWFnZXNcLzIxMjQxXC8yMTI0MS01MU1uekxTVVhZTC1ncGw3d3QuanBlZyIsImVkaXRzIjpbXX0=,0,36196,258,,best_score_below_threshold|candidate_margin_too_small
36217,Bioderma Photoderm AR Sun Active Defense SPF50+PA++++,bioderma-photoderm-ar-tinted-cream-spf50-30ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36199,259,,best_score_below_threshold|candidate_margin_too_small
36217,Bioderma Photoderm AR Sun Active Defense SPF50+PA++++,bioderma-photoderm-ar-tinted-cream-spf50-30ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36199,259,,best_score_below_threshold|candidate_margin_too_small
36220,Bioderma Photoderm Pediatrics Lait SPF50+ UVB UVA PA++++,bioderma-photoderm-spot-age-spf50-40ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36202,260,,best_score_below_threshold|candidate_margin_too_small
36220,Bioderma Photoderm Pediatrics Lait SPF50+ UVB UVA PA++++,bioderma-photoderm-spot-age-spf50-40ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36202,260,,best_score_below_threshold|candidate_margin_too_small
36220,Bioderma Photoderm Pediatrics Lait SPF50+ UVB UVA PA++++,bioderma-photoderm-spot-age-spf50-40ml,57986,eyJidWNrZXQiOiJhcm9nZ2EiLCJrZXkiOiJQcm9kdWN0LXBfaW1hZ2VzXC81NzQ1OVwvNTc0NTktYmlvZGVybWEtcGhvdG9kZXJtLXBlZGlhdHJpY3MtbWlsay1zcGY1MC1wYS0yMDBtbC04bnVwOTMucG5nIiwiZWRpdHMiOltdfQ==,0,36202,260,,best_score_below_threshold|candidate_margin_too_small
36223,Bioderma Photoderm SPF 50+ For Sensitive Dry Skin 40ml,bioderma-photoderm-max-spf-50-cream-40ml,57958,eyJidWNrZXQiOiJhcm9nZ2EiLCJrZXkiOiJtZWRpY2luZVwvNTFcLzUxMDMwLUJpb2Rlcm1hLVBob3RvZGVybS1DcmVtZS1TdW4tQWN0aXZlLURlZmVuc2UtU1BGLTUwLWZvci1TZW5zaXRpdmUtRHJ5LVNraW4tNDBtbC02a2k2LmpwZWciLCJlZGl0cyI6W119,0,36205,261,,best_score_below_threshold|candidate_margin_too_small
36232,Bioderma Photoderm M Blue Light Protection Clarifying Gel Cream SPF 50+++,bioderma-photoderm-m-sunscreen-cream-face-40ml,57971,eyJidWNrZXQiOiJhcm9nZ2EiLCJrZXkiOiJQcm9kdWN0LXBfaW1hZ2VzXC82NTc1M1wvNjU3NTMtMTAxODQwMV9URUEtVFJFRS1TS0lOLUNMRUFSSU5HLUZBQ0lBTC1XQVNILTYwTUwtUmVjb3ZlcmVkaWktZHc2bTZsLmpwZWciLCJlZGl0cyI6W119,0,36215,266,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36235,Bioderma Photoderm AKN Mat SPF 30 UVB (UVA) 40ml,bioderma-photoderm-akn-mat-spf-30-uvb-uva-40ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36215,266,,best_score_below_threshold|candidate_margin_too_small
36235,Bioderma Photoderm AKN Mat SPF 30 UVB (UVA) 40ml,bioderma-photoderm-akn-mat-spf-30-uvb-uva-40ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36215,266,,best_score_below_threshold|candidate_margin_too_small
36235,Bioderma Photoderm AKN Mat SPF 30 UVB (UVA) 40ml,bioderma-photoderm-akn-mat-spf-30-uvb-uva-40ml,57980,1QV6uZiUxvMvjKNyCEjufl8OIAtRPw3c4kzIqbBA,0,36215,266,,best_score_below_threshold|candidate_margin_too_small
36238,Botanics All Bright Radiance Concentrate Serum 25ml,botanics-all-bright-radiance-concentrate-serum-25ml,36239,275,0,36218,267,,best_score_below_threshold|candidate_margin_too_small
36241,Botanics All Bright Hydrating Night Cream 50ml,botanics-all-bright-hydrating-night-cream-50ml,36242,276,0,36221,268,,best_score_below_threshold|candidate_margin_too_small
36244,Astral Original Face &amp; Body Moisturiser Shea Butter 200ml,astral-original-face-body-moisturiser-shea-butter-200ml,36245,277,0,36224,269,,best_score_below_threshold|candidate_margin_too_small
36247,Astral Cream Cocoa Butter Face And Body Moisturiser 200ml,astral-cream-cocoa-butter-face-and-body-moisturiser-200ml,36248,278,0,36227,270,,best_score_below_threshold|candidate_margin_too_small
36250,Athena Beaute 100% Cotton Wool Cosmetic Pads 80pcs,athena-beaute-100-cotton-wool-cosmetic-pads-80pcs,40243,download (6),0,36230,271,,best_score_below_threshold|candidate_margin_too_small
36262,Athena Cotton Wool Pleat 130ge,athena-cotton-wool-pleat-130ge,36263,280,0,36242,276,,best_score_below_threshold|candidate_margin_too_small
36265,Athena Beaute Cotton Wool Balls 100pcs,athena-beaute-cotton-wool-balls-100pcs,36266,281,0,36245,277,,best_score_below_threshold|candidate_margin_too_small
36268,SebaMed Anti-Dry Derma-Soft Wash Emulsuion 200ml,sebamed-anti-dry-derma-soft-wash-emulsuion-200ml,36269,282,0,36248,278,,best_score_below_threshold|candidate_margin_too_small
36271,Seba Med Anti Dry Night Intensive Cream 50ml,seba-med-anti-dry-night-intensive-cream-50ml,36272,283,0,36251,279,,best_score_below_threshold|candidate_margin_too_small
36274,Sebamed Clear Face Anti-Pimple Gel 10ml,sebamed-clear-face-anti-pimple-gel-10ml,36275,285,0,36263,280,,best_score_below_threshold|candidate_margin_too_small
36277,Botanics All Bright Purifying Face Scrub 75ml,botanics-all-bright-purifying-face-scrub-75ml,36278,286,0,36263,280,,best_score_below_threshold|candidate_margin_too_small
36280,Seba Med Clear Face Gentle Scrub 150ml,seba-med-clear-face-gentle-scrub-150ml,36281,287,0,36263,280,,best_score_below_threshold|candidate_margin_too_small
36286,Seba Med Clear Face Facial Toner 150ml,seba-med-clear-face-facial-toner-150ml,36287,289,0,36266,281,,best_score_below_threshold|candidate_margin_too_small
36289,Simple Water Boost Skin Quench Sleeping Cream 50ml,simple-water-boost-skin-quench-sleeping-cream-50ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36269,282,,best_score_below_threshold|candidate_margin_too_small
36289,Simple Water Boost Skin Quench Sleeping Cream 50ml,simple-water-boost-skin-quench-sleeping-cream-50ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36269,282,,best_score_below_threshold|candidate_margin_too_small
36301,Simple Kind To Skin Hydrating Light Moisturiser 125ml,simple-kind-to-skin-hydrating-light-moisturiser-125ml,57454,Hydrating-Light-Moisturizer-1,0.249,36281,287,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36304,Simple Replenishing Rich Moisturiser 125ml,simple-replenishing-rich-moisturiser-125ml,36305,292,0,36284,288,,best_score_below_threshold|candidate_margin_too_small
36307,Simple Rest &amp; Reset Hydrating Gel 50ml,simple-rest-reset-hydrating-gel-50ml,36308,293,0,36287,289,,best_score_below_threshold|candidate_margin_too_small
36310,Simple Triple Protection Moisturiser SPF30 40ml,simple-triple-protection-moisturiser-spf30-40ml,36311,295,0,36290,290,,best_score_below_threshold|candidate_margin_too_small
36316,Simple PROTECT N GLOW Radiance Booster 50ml,simple-protect-n-glow-radiance-booster-50ml,36317,297,0,36302,291,,best_score_below_threshold|candidate_margin_too_small
36319,Simple Refreshing Facial Wash 150ml,simple-refreshing-facial-wash-150ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36302,291,,best_score_below_threshold|candidate_margin_too_small
36319,Simple Refreshing Facial Wash 150ml,simple-refreshing-facial-wash-150ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36302,291,,best_score_below_threshold|candidate_margin_too_small
36322,Simple Kind to Skin Smoothing Facial Scrub 75ml,simple-kind-to-skin-smoothing-facial-scrub-75ml,36323,299,0,36302,291,,best_score_below_threshold|candidate_margin_too_small
36329,Simple Moisturising Foaming Facial Wash 150ml,simple-moisturising-foaming-facial-wash-150ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36311,295,,best_score_below_threshold|candidate_margin_too_small
36329,Simple Moisturising Foaming Facial Wash 150ml,simple-moisturising-foaming-facial-wash-150ml,57481,emart-Illiyoon_CeramideAtoConcentrateCream_01,0,36311,295,,best_score_below_threshold|candidate_margin_too_small
36348,Simple Daily Skin Detox Clear Pore Scrub 150ml,simple-daily-skin-detox-clear-pore-scrub-150ml,57465,8710447473849-E_Tile_1,0,36330,301,,best_score_below_threshold|candidate_margin_too_small
36356,Stives Blackhead Clearing Green Tea Scrub 170ge,stives-blackhead-clearing-green-tea-scrub-170ge,36357,305,0,36349,302,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36360,Stives Fresh Skin Apricot Scrub 170ge,stives-fresh-skin-apricot-scrub-170ge,36363,306,0,36349,302,,best_score_below_threshold|candidate_margin_too_small
36365,Stives Avocado And Honey Soft Skin Scrub 170ge,stives-avocado-and-honey-soft-skin-scrub-170ge,36366,307,0,36349,302,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36368,Stives Acne Control Oil Free Apricot Scrub 170ge,stives-acne-control-oil-free-apricot-scrub-170ge,36370,308,0,36349,302,,best_score_below_threshold|candidate_margin_too_small
36374,Stives Energizing Coconut &amp; Coffee Scrub 170ge,stives-energizing-coconut-coffee-scrub-170ge,36375,309,0,36357,305,,best_score_below_threshold|candidate_margin_too_small
36378,Stives Nourish &amp; Smooth Oatmeal Scrub &amp; Mask 150ml,stives-nourish-smooth-oatmeal-scrub-mask-150ml,36380,310,0,36363,306,,best_score_below_threshold|candidate_margin_too_small
36383,Stives Even &amp; Bright Pink Lemon &amp; Orange Scrub 150ml,stives-even-bright-pink-lemon-orange-scrub-150ml,36384,311,0,36363,306,,best_score_below_threshold|candidate_margin_too_small|shade_or_color_conflict
36386,Stives Blemish Control Apricot Scrub 150ml,stives-blemish-control-apricot-scrub-150ml,36387,312,0,36366,307,,best_score_below_threshold|candidate_margin_too_small
36391,Cetaphil Gentle Skin Cleanser Face &amp; Body 473ml,cetaphil-gentle-skin-cleanser-face-body-473ml,36393,313,0,36375,309,,best_score_below_threshold|candidate_margin_too_small
36395,Cetaphil Hydrating Gentle Skin Cleanser 591ml,cetaphil-hydrating-gentle-skin-cleanser-591ml,59787,Cetaphil-Gentle-Skin-Cleanser-For-dry-to-normal-sensitive-skin_sku24905-1,0.456,36375,309,,best_score_below_threshold|candidate_margin_too_small
36398,Cetaphil Moisturizing Cream For Very Dry To Dry Sensitive Skin 85gm,cetaphil-rich-night-face-cream-50ge,59980,website-product-edit-file-6_68,0,36380,310,,best_score_below_threshold|candidate_margin_too_small
36423,Cetaphil Gentle Exfoliating Cleanser 178ml,cetaphil-gentle-exfoliating-cleanser-178ml,36424,317,0,36424,317,,best_score_below_threshold|candidate_margin_too_small|best_candidate_already_current
36427,Cetaphil Gentle Foaming Facial Cleanser 236ml,cetaphil-gentle-foaming-facial-cleanser-236ml,36430,318,0,36424,317,,best_score_below_threshold|candidate_margin_too_small
36432,Cetaphil Gentle Skin Cleanser 236ml,cetaphil-gentle-skin-cleanser-236ml,36436,319,0,36424,317,,best_score_below_threshold|candidate_margin_too_small
36443,CeraVe Facial Moisturising Lotion SPF25 (AM) 52ml,cerave-facial-moisturising-lotion-spf25-am-52ml,36444,322,0,36424,317,,best_score_below_threshold|candidate_margin_too_small
36453,CeraVe Moisturising Cream 177ml,cerave-moisturising-cream-177ml,36454,325,0,36436,319,,best_score_below_threshold|candidate_margin_too_small
36458,Cerave SA Smoothing Cream Anti Roughness 340ge,cerave-sa-smoothing-cream-anti-roughness-340ge,36460,326,0,36440,320,,best_score_below_threshold|candidate_margin_too_small
36463,CeraVe Moisturizing Cream Pump 453ml,cerave-moisturizing-cream-pump-453ml,36466,327,0,36444,322,,best_score_below_threshold|candidate_margin_too_small
36469,CERAVE Hydrating Cleanser for Normal to Dry Skin 236ml,buy-cerave-hydrating-cleanser-for-normal-to-dry-skin-236ml,36472,328,0,36449,323,,best_score_below_threshold|candidate_margin_too_small
36474,CeraVe Renewing SA Face Cleanser 237ml,cerave-renewing-sa-face-cleanser-236ml,36479,329,0,36454,325,,best_score_below_threshold|candidate_margin_too_small
